date,code,side,qty,price,pnl,reason,strategy,entry_date,fee,regime_at_entry,replacement_to,replacement_score_delta,replacement_type,replacement_stability_score,holding_days
2016-05-24,US.QCOM,SELL,60,40.661761615,-2.44,ATR_TRAIL,atr_breakout,2016-05-20,4.88,,,,,,4
2016-05-24,US.CDNS,SELL,90,24.55,-2.21,ATR_TRAIL,atr_breakout,2016-05-20,4.42,,,,,,4
2016-06-14,US.SNPS,SELL,46,52.17,43.14,STRAT_EXIT,atr_breakout,2016-05-24,4.75,,,,,,21
2016-06-15,US.ANET,SELL,344,4.5675,30.46,STRAT_EXIT,atr_breakout,2016-05-23,3.11,,,,,,23
2016-06-17,US.AMZN,SELL,68,35.1535,-2.39,ATR_TRAIL,atr_breakout,2016-05-10,4.78,,,,,,38
2016-06-17,US.QQQ,SELL,124,98.690626526,-206.99,MA200_BREAK,core_etf,2016-05-24,24.67,,,,,,24
2016-06-22,US.AMD,SELL,457,4.997,-122.47,STOP_LOSS,atr_breakout,2016-06-17,4.69,,,,,,5
2016-06-23,US.XEL,SELL,6,31.411333918,-0.59,ACTIVE_REPLACEMENT,atr_breakout,2016-06-14,0.38,,US.MU,48.71,OBSERVATION_EVICT,,9
2016-06-24,US.CDNS,SELL,84,23.78,-122.12,STOP_LOSS,atr_breakout,2016-05-24,4.12,,,,,,31
2016-06-24,US.QQQ,SELL,125,96.636645665,-347.02,MA200_BREAK,core_etf,2016-06-20,24.49,,,,,,4
2016-06-24,US.LRCX,SELL,118,6.964965421,-36.05,ATR_TRAIL,atr_breakout,2016-06-22,1.68,,,,,,2
2016-06-24,US.MU,SELL,79,12.883544017,-65.74,STOP_LOSS,atr_breakout,2016-06-23,2.1,,,,,,1
2016-06-27,US.AMAT,SELL,135,19.987104437,-35.51,ATR_TRAIL,atr_breakout,2016-05-20,5.43,,,,,,38
2016-06-29,US.XEL,SELL,18,32.257306611,6.7,ACTIVE_REPLACEMENT,atr_breakout,2016-06-24,1.15,,US.SLV,45.95,OBSERVATION_EVICT,,5
2016-06-30,US.GLD,SELL,4,126.47,1.33,ACTIVE_REPLACEMENT,atr_breakout,2016-06-24,1.01,,US.INTU,54.21,OBSERVATION_EVICT,,6
2016-06-30,US.ORLY,SELL,31,18.073333423,-1.24,ACTIVE_REPLACEMENT,atr_breakout,2016-06-28,1.12,,US.ADP,43.25,OBSERVATION_EVICT,,2
2016-07-06,US.TEAM,SELL,40,25.99,-1.04,ATR_TRAIL,atr_breakout,2016-06-15,2.08,,,,,,21
2016-07-20,US.GDX,SELL,28,25.383309101,-66.22,STOP_LOSS,atr_breakout,2016-07-06,1.49,,,,,,14
2016-07-27,US.AEP,SELL,44,46.260572916,-2.04,ATR_TRAIL,atr_breakout,2016-06-27,4.07,,,,,,30
2016-07-28,US.ADP,SELL,29,73.714806724,-5.4,ATR_TRAIL,atr_breakout,2016-06-30,4.28,,,,,,28
2016-07-29,US.INTU,SELL,22,102.992089346,-8.94,ATR_TRAIL,atr_breakout,2016-06-30,4.54,,,,,,29
2016-08-24,US.GLW,SELL,60,17.549944283,16.14,STRAT_EXIT,atr_breakout,2016-07-28,2.09,,,,,,27
2016-08-24,US.GOOGL,SELL,29,39.219232975,-1.14,ATR_TRAIL,atr_breakout,2016-07-29,2.27,,,,,,26
2016-08-25,US.ON,SELL,26,10.71,-0.28,ATR_TRAIL,atr_breakout,2016-08-24,0.56,,,,,,1
2016-08-29,US.CMCSA,SELL,4,23.709429413,-0.14,ACTIVE_REPLACEMENT,boll_mr,2016-08-24,0.19,,US.TTWO,49.53,OBSERVATION_EVICT,,5
2016-09-09,US.ON,SELL,85,10.26,-64.62,STOP_LOSS,atr_breakout,2016-08-25,1.81,,,,,,15
2016-09-15,US.TTWO,SELL,26,44.17,-1.15,ATR_TRAIL,atr_breakout,2016-08-29,2.3,,,,,,17
2016-09-21,US.LSCC,SELL,142,6.137,-46.74,STOP_LOSS,atr_breakout,2016-09-15,1.79,,,,,,6
2016-09-26,US.SLV,SELL,145,18.41,148.13,STRAT_EXIT,atr_breakout,2016-06-29,5.19,,,,,,89
2016-09-27,US.ADBE,SELL,11,107.78,-1.19,ATR_TRAIL,atr_breakout,2016-09-21,2.37,,,,,,6
2016-09-29,US.DLR,SELL,30,70.204206786,350.25,STRAT_EXIT,atr_breakout,2016-03-08,3.86,,,,,,205
2016-09-29,US.MSFT,SELL,15,51.065277681,23.74,STRAT_EXIT,atr_breakout,2016-07-20,1.51,,,,,,71
2016-10-03,US.AAPL,SELL,39,25.753910434,89.37,STRAT_EXIT,atr_breakout,2016-07-27,1.92,,,,,,68
2016-10-06,US.TSLA,SELL,69,13.399866,-59.34,STOP_LOSS,atr_breakout,2016-10-03,1.91,,,,,,3
2016-10-07,US.LMT,SELL,9,174.418674269,-1.57,ATR_TRAIL,atr_breakout,2016-05-04,3.14,,,,,,156
2016-10-11,US.STX,SELL,57,23.559963242,-128.37,STOP_LOSS,atr_breakout,2016-09-27,2.81,,,,,,14
2016-10-11,US.LRCX,SELL,153,8.527528128,-9.46,ATR_TRAIL,atr_breakout,2016-10-06,2.62,,,,,,5
2016-10-12,US.STM,SELL,132,7.19676363,-52.79,STOP_LOSS,atr_breakout,2016-10-07,1.95,,,,,,5
2016-10-13,US.FAST,SELL,43,7.428563287,-20.06,STOP_LOSS,boll_mr,2016-09-12,0.66,,,,,,31
2016-10-17,US.AMZN,SELL,32,40.6475,-6.36,ATR_TRAIL,atr_breakout,2016-09-27,2.61,,,,,,20
2016-10-24,US.GOOGL,SELL,9,41.419720685,5.98,ACTIVE_REPLACEMENT,atr_breakout,2016-10-18,0.74,,US.COHR,56.42,OBSERVATION_EVICT,,6
2016-10-24,US.GOOG,SELL,10,40.300183126,8.44,ACTIVE_REPLACEMENT,atr_breakout,2016-10-18,0.8,,US.TMUS,46.87,OBSERVATION_EVICT,,6
2016-10-25,US.COHR,SELL,46,25.8875,-63.87,STOP_LOSS,atr_breakout,2016-10-24,2.44,,,,,,1
2016-10-26,US.META,SELL,10,129.89928553,-11.51,STRAT_EXIT,atr_breakout,2016-10-21,2.61,,,,,,5
2016-10-27,US.AMD,SELL,158,7.11,-62.74,STOP_LOSS,atr_breakout,2016-10-25,2.31,,,,,,2
2016-10-28,US.MSFT,SELL,28,53.075861785,-1.49,ATR_TRAIL,atr_breakout,2016-10-21,2.97,,,,,,7
2016-10-28,US.MDLZ,SELL,7,34.990253266,-0.24,ATR_TRAIL,atr_breakout,2016-10-26,0.49,,,,,,2
2016-11-01,US.SMCI,SELL,546,2.28,-88.6,STOP_LOSS,atr_breakout,2016-10-28,2.58,,,,,,4
2016-11-02,US.QCOM,SELL,26,50.945772489,-8.43,ATR_TRAIL,atr_breakout,2016-09-29,2.66,,,,,,34
2016-11-02,US.SCCO,SELL,96,17.109839447,-38.4,ATR_TRAIL,atr_breakout,2016-10-19,3.32,,,,,,14
2016-11-02,US.HWM,SELL,49,17.642162685,-48.09,STOP_LOSS,atr_breakout,2016-11-01,1.78,,,,,,1
2016-11-03,US.MDLZ,SELL,25,34.176158937,-38.94,STRAT_EXIT,atr_breakout,2016-10-28,1.75,,,,,,6
2016-11-03,US.GLD,SELL,2,124.3,1.07,ACTIVE_REPLACEMENT,atr_breakout,2016-11-02,0.5,,US.TTWO,40.89,OBSERVATION_EVICT,,1
2016-11-09,US.TMUS,SELL,24,48.9526873,-1.17,ATR_TRAIL,atr_breakout,2016-10-24,2.35,,,,,,16
2016-11-10,US.NXPI,SELL,17,84.689795714,-1.44,ATR_TRAIL,atr_breakout,2016-09-29,2.88,,,,,,42
2016-11-10,US.TTWO,SELL,25,45.875499999999995,-61.51,STOP_LOSS,atr_breakout,2016-11-03,2.35,,,,,,7
2016-11-17,US.LSCC,SELL,177,7.5,-10.18,ATR_TRAIL,atr_breakout,2016-11-03,2.66,,,,,,14
2016-11-17,US.GILD,SELL,22,53.361571903,-46.06,STRAT_EXIT,atr_breakout,2016-11-09,2.39,,,,,,8
2016-12-01,US.PCAR,SELL,49,27.649636813,-1.35,ATR_TRAIL,atr_breakout,2016-11-10,2.71,,,,,,21
2016-12-01,US.AMD,SELL,120,8.39,-9.41,ATR_TRAIL,atr_breakout,2016-11-17,2.02,,,,,,14
2016-12-01,US.MU,SELL,67,17.770708216550002,-63.86,STOP_LOSS,atr_breakout,2016-11-17,2.44,,,,,,14
2016-12-06,US.FANG,SELL,3,80.54177526080001,-12.96,STOP_LOSS,atr_breakout,2016-12-01,0.5,,,,,,5
2016-12-07,US.PCAR,SELL,10,31.27346482,21.75,ACTIVE_REPLACEMENT,atr_breakout,2016-12-01,0.6,,US.WDC,47.21,OBSERVATION_EVICT,,6
2016-12-12,US.WDC,SELL,26,43.95651324395,-61.29,STOP_LOSS,atr_breakout,2016-12-07,2.35,,,,,,5
2016-12-13,US.NFLX,SELL,405,12.378,2261.85,STRAT_EXIT,atr_breakout,2015-04-13,7.76,,,,,,610
2016-12-15,US.EMR,SELL,27,44.237426084,-1.19,ATR_TRAIL,atr_breakout,2016-11-10,2.39,,,,,,35
2016-12-15,US.EQIX,SELL,3,291.306329485,-19.39,STRAT_EXIT,atr_breakout,2016-12-12,1.77,,,,,,3
2017-01-03,US.ON,SELL,120,12.378499999999999,-79.67,STOP_LOSS,atr_breakout,2016-12-15,3.05,,,,,,19
2017-01-04,US.DLR,SELL,4,71.83373712,-0.29,ATR_TRAIL,atr_breakout,2017-01-03,0.57,,,,,,1
2017-01-12,US.ANET,SELL,245,6.04021875,-79.37,STOP_LOSS,atr_breakout,2017-01-04,3.04,,,,,,8
2017-01-17,US.IDXX,SELL,28,120.01,995.12,STRAT_EXIT,atr_breakout,2016-04-29,5.72,,,,,,263
2017-01-18,US.AMD,SELL,104,9.45,-0.98,ATR_TRAIL,atr_breakout,2016-12-06,1.97,,,,,,43
2017-02-02,US.MSFT,SELL,21,56.407975153,-1.18,ATR_TRAIL,atr_breakout,2016-12-13,2.37,,,,,,51
2017-02-17,US.MDLZ,SELL,49,33.5393761959,-88.14,STOP_LOSS,atr_breakout,2016-12-15,3.37,,,,,,64
2017-02-21,US.ANET,SELL,219,7.44125,-1.63,ATR_TRAIL,atr_breakout,2017-02-17,3.26,,,,,,4
2017-02-24,US.ASML,SELL,15,104.655258033,-7.75,ATR_TRAIL,atr_breakout,2017-01-18,3.15,,,,,,37
2017-03-07,US.GLD,SELL,14,115.78,-2.6,ATR_TRAIL,atr_breakout,2017-01-17,3.24,,,,,,49
2017-03-13,US.TXN,SELL,5,62.811103467,7.05,ACTIVE_REPLACEMENT,atr_breakout,2017-03-07,0.62,,US.ALGN,42.35,OBSERVATION_EVICT,,6
2017-03-15,US.ALGN,SELL,15,107.99,-1.62,ATR_TRAIL,atr_breakout,2017-03-13,3.24,,,,,,2
2017-03-21,US.INTU,SELL,13,113.009572837,-85.94,STOP_LOSS,atr_breakout,2017-02-24,3.02,,,,,,25
2017-03-22,US.ALGN,SELL,14,110.31,-1.54,ATR_TRAIL,atr_breakout,2017-03-15,3.09,,,,,,7
2017-03-24,US.PEP,SELL,4,84.325744633,0.72,ACTIVE_REPLACEMENT,atr_breakout,2017-03-21,0.67,,US.MU,49.39,OBSERVATION_EVICT,,3
2017-03-24,US.AEP,SELL,8,47.199118447,1.71,ACTIVE_REPLACEMENT,atr_breakout,2017-03-22,0.75,,US.ASML,48.63,OBSERVATION_EVICT,,2
2017-03-27,US.NVDA,SELL,6861,2.665992907,14168.34,STRAT_EXIT,atr_breakout,2015-09-30,22.4,,,,,,544
2017-03-30,US.STM,SELL,162,14.215590784,1016.38,STRAT_EXIT,atr_breakout,2016-10-27,3.59,,,,,,154
2017-03-30,US.COHR,SELL,166,37.35,-346.5,STOP_LOSS,atr_breakout,2017-03-27,12.74,,,,,,3
2017-03-31,US.CCJ,SELL,133,10.480487175,356.94,STRAT_EXIT,atr_breakout,2016-11-02,2.43,,,,,,149
2017-04-05,US.ROK,SELL,12,131.042599989,187.66,STRAT_EXIT,atr_breakout,2016-12-01,2.96,,,,,,125
2017-04-07,US.SNPS,SELL,25,71.46,180.21,STRAT_EXIT,atr_breakout,2017-02-02,3.39,,,,,,64
2017-04-11,US.MU,SELL,62,26.341044556849997,-87.59,STOP_LOSS,atr_breakout,2017-03-24,3.35,,,,,,18
2017-04-12,US.WDC,SELL,122,56.79391412,-6.93,ATR_TRAIL,atr_breakout,2017-03-30,13.86,,,,,,13
2017-04-13,US.AMZN,SELL,112,44.2335,-15.43,ATR_TRAIL,atr_breakout,2017-03-31,9.92,,,,,,13
2017-04-19,US.ASML,SELL,14,108.06266254689999,-81.14,STOP_LOSS,atr_breakout,2017-03-24,3.11,,,,,,26
2017-04-19,US.DLR,SELL,12,82.447409845,36.83,ACTIVE_REPLACEMENT,atr_breakout,2017-04-07,1.94,,US.ISRG,51.95,OBSERVATION_EVICT,,12
2017-04-20,US.GLD,SELL,9,121.96,-6.86,ACTIVE_REPLACEMENT,atr_breakout,2017-04-13,2.2,,US.TTWO,41.06,OBSERVATION_EVICT,,7
2017-04-24,US.VRTX,SELL,8,117.66,27.46,ACTIVE_REPLACEMENT,atr_breakout,2017-04-05,1.85,,US.MSFT,40.68,OBSERVATION_EVICT,,19
2017-04-26,US.STX,SELL,102,29.050383663,-502.34,STOP_LOSS,atr_breakout,2017-04-11,6.43,,,,,,15
2017-05-01,US.ADP,SELL,20,85.013383624,243.82,STRAT_EXIT,atr_breakout,2016-11-02,3.16,,,,,,180
2017-05-04,US.TSLA,SELL,134,19.69713636,-247.14,STOP_LOSS,atr_breakout,2017-05-01,5.52,,,,,,3
2017-05-17,US.COST,SELL,21,150.199289391,-8.56,ATR_TRAIL,atr_breakout,2017-04-26,6.31,,,,,,21
2017-05-18,US.MSFT,SELL,53,60.849856833,-3.23,ATR_TRAIL,atr_breakout,2017-04-24,6.45,,,,,,24
2017-05-19,US.XLI,SELL,5,56.606873905,3.4,ACTIVE_REPLACEMENT,boll_mr,2017-05-18,0.56,,US.QCOM,53.1,OBSERVATION_EVICT,,1
2017-05-24,US.ROST,SELL,4,56.471600775,1.35,ACTIVE_REPLACEMENT,boll_mr,2017-05-17,0.45,,US.INTU,40.84,OBSERVATION_EVICT,,7
2017-05-31,US.QCOM,SELL,79,44.547714105,-3.52,ATR_TRAIL,atr_breakout,2017-05-19,7.04,,,,,,12
2017-06-26,US.INTU,SELL,22,129.051474983,-2.84,ATR_TRAIL,atr_breakout,2017-05-24,5.68,,,,,,33
2017-06-27,US.FN,SELL,64,43.47,-179.42,STOP_LOSS,atr_breakout,2017-06-26,5.74,,,,,,1
2017-07-05,US.SBUX,SELL,87,47.583801569,-4.14,ATR_TRAIL,atr_breakout,2017-03-30,8.28,,,,,,97
2017-07-11,US.PEP,SELL,62,85.446377522,-5.3,ATR_TRAIL,atr_breakout,2017-04-12,10.6,,,,,,90
2017-07-14,US.GLW,SELL,27,24.614219691,11.53,ACTIVE_REPLACEMENT,atr_breakout,2017-06-28,1.32,,US.ASML,49.14,OBSERVATION_EVICT,,16
2017-07-18,US.TEAM,SELL,57,35.43,489.32,STRAT_EXIT,atr_breakout,2017-01-12,3.55,,,,,,187
2017-07-25,US.ISRG,SELL,49,104.989010448,741.93,STRAT_EXIT,atr_breakout,2017-04-19,9.54,,,,,,97
2017-07-27,US.NFLX,SELL,174,18.268,-19.19,ATR_TRAIL,atr_breakout,2017-07-18,6.37,,,,,,9
2017-08-02,US.ADP,SELL,36,94.770503614,-14.66,ATR_TRAIL,atr_breakout,2017-07-27,6.83,,,,,,6
2017-08-10,US.AAPL,SELL,96,36.177179442,-30.42,ATR_TRAIL,atr_breakout,2017-08-02,6.97,,,,,,8
2017-08-21,US.LRCX,SELL,449,13.909845998,906.25,STRAT_EXIT,atr_breakout,2017-04-19,11.58,,,,,,124
2017-08-23,US.AMAT,SELL,49,40.029667028,336.95,STRAT_EXIT,atr_breakout,2017-02-21,3.58,,,,,,183
2017-09-08,US.XAR,SELL,40,70.246526641,119.1,STRAT_EXIT,atr_breakout,2017-07-05,5.5,,,,,,65
2017-09-13,US.REGN,SELL,6,430.752233239,-2.58,ATR_TRAIL,atr_breakout,2017-05-04,5.17,,,,,,132
2017-09-13,US.EQIX,SELL,7,387.717114419,-20.04,ATR_TRAIL,atr_breakout,2017-08-23,5.45,,,,,,21
2017-09-14,US.OKTA,SELL,120,28.785,-185.25,STOP_LOSS,atr_breakout,2017-09-08,7.09,,,,,,6
2017-09-18,US.COST,SELL,27,143.339301086,-53.9,STRAT_EXIT,atr_breakout,2017-09-13,7.79,,,,,,5
2017-09-18,US.AMZN,SELL,48,48.7095,-63.32,STRAT_EXIT,atr_breakout,2017-09-13,4.74,,,,,,5
2017-09-20,US.NXPI,SELL,31,99.166006113,69.31,STRAT_EXIT,atr_breakout,2017-05-31,6.08,,,,,,112
2017-09-20,US.MNST,SELL,146,27.69,-4.04,ATR_TRAIL,atr_breakout,2017-08-22,8.09,,,,,,29
2017-09-21,US.TSLA,SELL,135,24.43175568,-103.74,STRAT_EXIT,atr_breakout,2017-09-14,6.7,,,,,,7
2017-09-21,US.NVDA,SELL,858,4.3965409575,-202.31,STOP_LOSS,atr_breakout,2017-09-18,7.74,,,,,,3
2017-09-27,US.GLD,SELL,28,121.98,-9.86,ATR_TRAIL,atr_breakout,2017-08-10,6.84,,,,,,48
2017-09-27,US.KLAC,SELL,360,8.811615001,-3.17,ATR_TRAIL,atr_breakout,2017-09-18,6.34,,,,,,9
2017-09-27,US.HON,SELL,27,115.312203455,-33.81,STRAT_EXIT,atr_breakout,2017-09-21,6.26,,,,,,6
2017-09-28,US.HWM,SELL,150,25.58801968,-117.42,STRAT_EXIT,atr_breakout,2017-09-21,7.79,,,,,,7
2017-09-29,US.MU,SELL,82,37.021902415,-3.04,ATR_TRAIL,atr_breakout,2017-09-28,6.07,,,,,,1
2017-10-02,US.XAR,SELL,47,75.577104452,-3.55,ATR_TRAIL,atr_breakout,2017-09-27,7.1,,,,,,5
2017-10-23,US.COPX,SELL,228,22.068022393,856.15,STRAT_EXIT,atr_breakout,2017-07-11,9.2,,,,,,104
2017-10-25,US.STM,SELL,184,19.183752153,-3.53,ATR_TRAIL,atr_breakout,2017-10-23,7.06,,,,,,2
2017-11-08,US.ROST,SELL,48,58.536980757,-45.68,STRAT_EXIT,atr_breakout,2017-09-27,5.66,,,,,,42
2017-11-09,US.SNPS,SELL,30,85.69,-2.57,ATR_TRAIL,atr_breakout,2017-10-25,5.14,,,,,,15
2017-11-10,US.PPA,SELL,64,48.786215113,-3.12,ATR_TRAIL,atr_breakout,2017-10-02,6.24,,,,,,39
2017-11-14,US.URA,SELL,306,10.50247755825,-172.36,STOP_LOSS,atr_breakout,2017-11-09,6.6,,,,,,5
2017-11-15,US.XLI,SELL,52,60.649189478,-8.99,ATR_TRAIL,atr_breakout,2017-09-20,6.31,,,,,,56
2017-11-20,US.MNST,SELL,108,30.58,-3.3,ATR_TRAIL,atr_breakout,2017-11-10,6.61,,,,,,10
2017-11-24,US.CTAS,SELL,136,34.008988508,160.06,STRAT_EXIT,atr_breakout,2017-09-27,9.09,,,,,,58
2017-11-27,US.LSCC,SELL,560,6.08,-182.6,STOP_LOSS,atr_breakout,2017-11-08,6.99,,,,,,19
2017-11-29,US.AMAT,SELL,64,47.368136199,-3.03,ATR_TRAIL,atr_breakout,2017-09-29,6.06,,,,,,61
2017-11-29,US.OKTA,SELL,113,29.41,-214.63,STOP_LOSS,atr_breakout,2017-11-24,6.86,,,,,,5
2017-12-04,US.ISRG,SELL,19,123.3154335,-216.09,STOP_LOSS,atr_breakout,2017-11-27,4.9,,,,,,7
2017-12-04,US.ORLY,SELL,218,15.754666745,-3.43,ATR_TRAIL,atr_breakout,2017-11-29,6.87,,,,,,5
2017-12-07,US.CMCSA,SELL,105,27.930466638,-191.02,STOP_LOSS,atr_breakout,2017-12-04,6.05,,,,,,3
2017-12-11,US.DXCM,SELL,45,14.6125,-35.31,STOP_LOSS,atr_breakout,2017-12-08,1.35,,,,,,3
2017-12-14,US.MRVL,SELL,160,20.468235955,-3.27,ATR_TRAIL,atr_breakout,2017-11-20,6.55,,,,,,24
2017-12-19,US.TXN,SELL,9,82.222374397,26.63,ACTIVE_REPLACEMENT,atr_breakout,2017-12-14,1.45,,US.AA,46.76,OBSERVATION_EVICT,,5
2017-12-29,US.TTWO,SELL,61,109.78,2906.05,STRAT_EXIT,atr_breakout,2017-04-20,10.48,,,,,,253
2017-12-29,US.ASML,SELL,28,154.068390143,892.25,STRAT_EXIT,atr_breakout,2017-07-14,7.73,,,,,,168
2018-01-02,US.SLV,SELL,54,16.21,11.0,ACTIVE_REPLACEMENT,atr_breakout,2017-12-29,1.74,,US.ON,44.46,OBSERVATION_EVICT,,4
2018-01-03,US.ON,SELL,178,21.81,-3.88,ATR_TRAIL,atr_breakout,2018-01-02,7.76,,,,,,1
2018-01-31,US.CDNS,SELL,97,44.86,792.99,STRAT_EXIT,atr_breakout,2017-07-25,7.91,,,,,,190
2018-02-01,US.TTWO,SELL,31,120.3365,-200.07,STOP_LOSS,atr_breakout,2018-01-31,7.66,,,,,,1
2018-02-05,US.PEP,SELL,37,87.889016035,-17.53,ATR_TRAIL,atr_breakout,2017-11-14,6.52,,,,,,83
2018-02-05,US.ORLY,SELL,233,16.432666748,-64.41,ATR_TRAIL,atr_breakout,2017-12-04,7.72,,,,,,63
2018-02-05,US.NVDA,SELL,743,5.24650025,-3.9,ATR_TRAIL,atr_breakout,2018-01-03,7.8,,,,,,33
2018-02-05,US.IDXX,SELL,20,180.39,-274.81,STOP_LOSS,atr_breakout,2018-02-01,7.49,,,,,,4
2018-02-06,US.COST,SELL,27,158.613738048,-4.28,ATR_TRAIL,atr_breakout,2017-11-29,8.57,,,,,,69
2018-02-08,US.AA,SELL,75,43.777198528,-41.84,ATR_TRAIL,atr_breakout,2017-12-19,6.61,,,,,,51
2018-03-01,US.GLD,SELL,39,123.65,-4.82,ATR_TRAIL,atr_breakout,2017-12-29,9.64,,,,,,62
2018-03-01,US.OKTA,SELL,35,36.4,-77.92,STOP_LOSS,atr_breakout,2018-02-28,2.62,,,,,,1
2018-03-05,US.NFLX,SELL,52,30.105,-1.57,ATR_TRAIL,atr_breakout,2018-03-02,3.13,,,,,,3
2018-03-06,US.PANW,SELL,26,30.536361116,11.99,ACTIVE_REPLACEMENT,atr_breakout,2018-03-05,1.58,,US.LRCX,51.61,OBSERVATION_EVICT,,1
2018-03-13,US.NFLX,SELL,171,31.5,-5.39,ATR_TRAIL,atr_breakout,2018-03-05,10.77,,,,,,8
2018-03-14,US.TEAM,SELL,25,59.98,43.75,ACTIVE_REPLACEMENT,atr_breakout,2018-03-02,2.95,,US.COHR,47.16,OBSERVATION_EVICT,,12
2018-03-19,US.WDAY,SELL,6,131.6,-8.71,ATR_TRAIL,atr_breakout,2018-03-05,1.59,,,,,,14
2018-03-21,US.DXCM,SELL,54,16.2275,-0.88,ATR_TRAIL,atr_breakout,2018-03-13,1.75,,,,,,8
2018-03-22,US.COHR,SELL,90,44.8,-4.03,ATR_TRAIL,atr_breakout,2018-03-14,8.06,,,,,,8
2018-03-23,US.VRTX,SELL,18,160.93,-223.04,STOP_LOSS,atr_breakout,2018-03-05,6.01,,,,,,18
2018-03-23,US.LRCX,SELL,191,18.029517741,-95.31,ATR_TRAIL,atr_breakout,2018-03-06,6.98,,,,,,17
2018-03-27,US.MU,SELL,132,50.744193432,-6.7,ATR_TRAIL,atr_breakout,2018-03-05,13.4,,,,,,22
2018-03-28,US.BKNG,SELL,95,79.669262447,-7.57,ATR_TRAIL,atr_breakout,2018-02-28,15.14,,,,,,28
2018-03-28,US.FANG,SELL,9,96.126579203,-60.45,STOP_LOSS,atr_breakout,2018-03-26,1.79,,,,,,2
2018-04-02,US.GLD,SELL,29,127.26,-13.84,STRAT_EXIT,atr_breakout,2018-03-23,7.39,,,,,,10
2018-04-03,US.GDX,SELL,45,20.087752245,-22.77,STRAT_EXIT,atr_breakout,2018-03-26,1.83,,,,,,8
2018-04-06,US.ROST,SELL,55,71.400605053,-122.0,STRAT_EXIT,atr_breakout,2018-04-05,7.97,,,,,,1
2018-04-10,US.PANW,SELL,205,31.096355512849996,-341.89,STOP_LOSS,atr_breakout,2018-04-05,13.09,,,,,,5
2018-04-13,US.VRSK,SELL,12,100.227221534,-13.18,STRAT_EXIT,atr_breakout,2018-04-10,2.42,,,,,,3
2018-04-17,US.BKR,SELL,37,26.84144195,19.59,ACTIVE_REPLACEMENT,atr_breakout,2018-04-12,1.97,,US.NFLX,45.81,OBSERVATION_EVICT,,5
2018-04-18,US.AA,SELL,25,56.55427561,207.57,ACTIVE_REPLACEMENT,atr_breakout,2018-04-09,2.62,,US.ISRG,41.07,OBSERVATION_EVICT,,9
2018-04-20,US.GDX,SELL,186,20.821216499,-10.69,STRAT_EXIT,atr_breakout,2018-04-11,7.75,,,,,,9
2018-04-23,US.COST,SELL,25,173.210341878,-31.88,STRAT_EXIT,atr_breakout,2018-04-16,8.69,,,,,,7
2018-04-23,US.NFLX,SELL,112,31.869,-198.11,STOP_LOSS,atr_breakout,2018-04-17,7.33,,,,,,6
2018-04-23,US.ISRG,SELL,21,149.158008405,-167.99,STOP_LOSS,atr_breakout,2018-04-18,6.43,,,,,,5
2018-04-24,US.CSCO,SELL,117,34.600815509,774.3,STRAT_EXIT,atr_breakout,2017-11-16,7.32,,,,,,159
2018-04-24,US.FTNT,SELL,427,11.214,-18.45,ATR_TRAIL,atr_breakout,2018-04-10,9.59,,,,,,14
2018-04-24,US.LMT,SELL,13,265.756005224,-234.17,STOP_LOSS,atr_breakout,2018-04-23,7.14,,,,,,1
2018-04-25,US.OKTA,SELL,72,41.153999999999996,-158.92,STOP_LOSS,atr_breakout,2018-04-23,6.08,,,,,,2
2018-04-26,US.CIEN,SELL,39,25.5075,-53.35,STOP_LOSS,atr_breakout,2018-04-24,2.04,,,,,,2
2018-05-02,US.PEP,SELL,13,75.210583351,-54.78,STOP_LOSS,boll_mr,2018-04-23,2.01,,,,,,9
2018-05-04,US.GE,SELL,50,65.16297181925,-174.74,STOP_LOSS,atr_breakout,2018-04-20,6.69,,,,,,14
2018-05-15,US.MELI,SELL,7,288.664200464,-2.02,ATR_TRAIL,atr_breakout,2017-12-11,4.04,,,,,,155
2018-06-04,US.TTD,SELL,404,8.022,-3.24,ATR_TRAIL,atr_breakout,2018-05-15,6.48,,,,,,20
2018-06-06,US.GILD,SELL,62,51.706650042,-3.21,ATR_TRAIL,atr_breakout,2018-06-04,6.41,,,,,,2
2018-06-14,US.URA,SELL,275,11.1759888353,-164.83,STOP_LOSS,atr_breakout,2018-06-06,6.31,,,,,,8
2018-06-18,US.CMCSA,SELL,127,24.248486113,-120.29,STRAT_EXIT,atr_breakout,2018-06-14,6.28,,,,,,4
2018-06-25,US.AAPL,SELL,82,42.922108061,-21.95,ATR_TRAIL,atr_breakout,2018-05-04,7.06,,,,,,52
2018-06-25,US.GOOG,SELL,54,55.25220480195,-160.02,STOP_LOSS,atr_breakout,2018-06-18,6.12,,,,,,7
2018-07-05,US.EQIX,SELL,8,368.280334422,-2.95,ATR_TRAIL,atr_breakout,2018-06-26,5.89,,,,,,9
2018-07-09,US.AEP,SELL,57,50.327508637,-9.99,ATR_TRAIL,atr_breakout,2018-06-25,5.74,,,,,,14
2018-07-16,US.CPRT,SELL,468,14.6075,2867.85,STRAT_EXIT,atr_breakout,2017-09-20,10.8,,,,,,299
2018-07-17,US.MELI,SELL,11,343.25,-3.78,ATR_TRAIL,atr_breakout,2018-07-16,7.55,,,,,,1
2018-07-23,US.MELI,SELL,10,359.8,-3.6,ATR_TRAIL,atr_breakout,2018-07-17,7.2,,,,,,6
